Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/1           std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<std::thread::id> >, std::is_move_constructible<std::thread::id>, std::is_move_assignable<std::thread::id> >::value, void>::type std::swap<std::thread::id>(std::thread::id&, std::thread::id&) [377]
-----------------------------------------------
                0.00    0.00       1/1           void __gnu_cxx::new_allocator<std::thread>::construct<std::thread, std::thread>(std::thread*, std::thread&&) [332]
[360]    0.0    0.00    0.00       1         std::thread::thread(std::thread&&) [360]
                0.00    0.00       1/14          std::thread::id::id() [144]
                0.00    0.00       1/1           std::thread::swap(std::thread&) [359]
-----------------------------------------------
                0.00    0.00       1/1           void process<float>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, float, int) [8]
[361]    0.0    0.00    0.00       1         std::vector<std::thread, std::allocator<std::thread> >::vector() [361]
                0.00    0.00       1/1           std::_Vector_base<std::thread, std::allocator<std::thread> >::_Vector_base() [347]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<float, jbutil::aligned_allocator<float, 128ul> >::_M_default_append(unsigned long) [364]
[362]    0.0    0.00    0.00       1         std::vector<float, jbutil::aligned_allocator<float, 128ul> >::_S_relocate(float*, float*, float*, jbutil::aligned_allocator<float, 128ul>&) [362]
                0.00    0.00       1/1           std::vector<float, jbutil::aligned_allocator<float, 128ul> >::_S_do_relocate(float*, float*, float*, jbutil::aligned_allocator<float, 128ul>&, std::integral_constant<bool, true>) [363]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<float, jbutil::aligned_allocator<float, 128ul> >::_S_relocate(float*, float*, float*, jbutil::aligned_allocator<float, 128ul>&) [362]
[363]    0.0    0.00    0.00       1         std::vector<float, jbutil::aligned_allocator<float, 128ul> >::_S_do_relocate(float*, float*, float*, jbutil::aligned_allocator<float, 128ul>&, std::integral_constant<bool, true>) [363]
                0.00    0.00       1/1           float* std::__relocate_a<float*, float*, jbutil::aligned_allocator<float, 128ul> >(float*, float*, float*, jbutil::aligned_allocator<float, 128ul>&) [371]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<float, jbutil::aligned_allocator<float, 128ul> >::resize(unsigned long) [367]
[364]    0.0    0.00    0.00       1         std::vector<float, jbutil::aligned_allocator<float, 128ul> >::_M_default_append(unsigned long) [364]
                0.00    0.00       2/4           std::vector<float, jbutil::aligned_allocator<float, 128ul> >::max_size() const [206]
                0.00    0.00       2/4           std::_Vector_base<float, jbutil::aligned_allocator<float, 128ul> >::_M_get_Tp_allocator() [215]
                0.00    0.00       1/7           std::vector<float, jbutil::aligned_allocator<float, 128ul> >::size() const [170]
                0.00    0.00       1/1           std::vector<float, jbutil::aligned_allocator<float, 128ul> >::_M_check_len(unsigned long, char const*) const [336]
                0.00    0.00       1/2           std::_Vector_base<float, jbutil::aligned_allocator<float, 128ul> >::_M_allocate(unsigned long) [298]
                0.00    0.00       1/2           float* std::__uninitialized_default_n_a<float*, unsigned long, jbutil::aligned_allocator<float, 128ul> >(float*, unsigned long, jbutil::aligned_allocator<float, 128ul>&) [323]
                0.00    0.00       1/1           std::vector<float, jbutil::aligned_allocator<float, 128ul> >::_S_relocate(float*, float*, float*, jbutil::aligned_allocator<float, 128ul>&) [362]
                0.00    0.00       1/2           std::_Vector_base<float, jbutil::aligned_allocator<float, 128ul> >::_M_deallocate(float*, unsigned long) [299]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<float, jbutil::aligned_allocator<float, 128ul> >::vector(unsigned long, jbutil::aligned_allocator<float, 128ul> const&) [368]
[365]    0.0    0.00    0.00       1         std::vector<float, jbutil::aligned_allocator<float, 128ul> >::_S_check_init_len(unsigned long, jbutil::aligned_allocator<float, 128ul> const&) [365]
                0.00    0.00       1/2           jbutil::aligned_allocator<float, 128ul>::aligned_allocator(jbutil::aligned_allocator<float, 128ul> const&) [264]
                0.00    0.00       1/5           std::vector<float, jbutil::aligned_allocator<float, 128ul> >::_S_max_size(jbutil::aligned_allocator<float, 128ul> const&) [195]
                0.00    0.00       1/3           jbutil::aligned_allocator<float, 128ul>::~aligned_allocator() [224]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<float, jbutil::aligned_allocator<float, 128ul> >::vector(unsigned long, jbutil::aligned_allocator<float, 128ul> const&) [368]
[366]    0.0    0.00    0.00       1         std::vector<float, jbutil::aligned_allocator<float, 128ul> >::_M_default_initialize(unsigned long) [366]
                0.00    0.00       1/4           std::_Vector_base<float, jbutil::aligned_allocator<float, 128ul> >::_M_get_Tp_allocator() [215]
                0.00    0.00       1/2           float* std::__uninitialized_default_n_a<float*, unsigned long, jbutil::aligned_allocator<float, 128ul> >(float*, unsigned long, jbutil::aligned_allocator<float, 128ul>&) [323]
-----------------------------------------------
                0.00    0.00       1/1           void precompute_lanczos<float>(jbutil::vector<float, 128ul>&, int, int) [324]
[367]    0.0    0.00    0.00       1         std::vector<float, jbutil::aligned_allocator<float, 128ul> >::resize(unsigned long) [367]
                0.00    0.00       2/7           std::vector<float, jbutil::aligned_allocator<float, 128ul> >::size() const [170]
                0.00    0.00       1/1           std::vector<float, jbutil::aligned_allocator<float, 128ul> >::_M_default_append(unsigned long) [364]
-----------------------------------------------
                0.00    0.00       1/1           jbutil::vector<float, 128ul>::vector(unsigned long) [329]
[368]    0.0    0.00    0.00       1         std::vector<float, jbutil::aligned_allocator<float, 128ul> >::vector(unsigned long, jbutil::aligned_allocator<float, 128ul> const&) [368]
                0.00    0.00       1/1           std::vector<float, jbutil::aligned_allocator<float, 128ul> >::_S_check_init_len(unsigned long, jbutil::aligned_allocator<float, 128ul> const&) [365]
                0.00    0.00       1/1           std::_Vector_base<float, jbutil::aligned_allocator<float, 128ul> >::_Vector_base(unsigned long, jbutil::aligned_allocator<float, 128ul> const&) [353]
                0.00    0.00       1/1           std::vector<float, jbutil::aligned_allocator<float, 128ul> >::_M_default_initialize(unsigned long) [366]
-----------------------------------------------
                0.00    0.00       1/1           jbutil::vector<float, 128ul>::~vector() [330]
[369]    0.0    0.00    0.00       1         std::vector<float, jbutil::aligned_allocator<float, 128ul> >::~vector() [369]
                0.00    0.00       1/4           std::_Vector_base<float, jbutil::aligned_allocator<float, 128ul> >::_M_get_Tp_allocator() [215]
                0.00    0.00       1/1           void std::_Destroy<float*, jbutil::aligned_allocator<float, 128ul> >(float*, float*, jbutil::aligned_allocator<float, 128ul>&) [380]
                0.00    0.00       1/1           std::_Vector_base<float, jbutil::aligned_allocator<float, 128ul> >::~_Vector_base() [354]
-----------------------------------------------
                0.00    0.00       1/1           std::tuple_element<1ul, std::tuple<void (*)(ResampleParams<float> const&), ResampleParams<float> > >::type&& std::get<1ul, void (*)(ResampleParams<float> const&), ResampleParams<float> >(std::tuple<void (*)(ResampleParams<float> const&), ResampleParams<float> >&&) [375]
[370]    0.0    0.00    0.00       1         ResampleParams<float>& std::__get_helper<1ul, ResampleParams<float>>(std::_Tuple_impl<1ul, ResampleParams<float>>&) [370]
                0.00    0.00       1/1           std::_Tuple_impl<1ul, ResampleParams<float> >::_M_head(std::_Tuple_impl<1ul, ResampleParams<float> >&) [342]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<float, jbutil::aligned_allocator<float, 128ul> >::_S_do_relocate(float*, float*, float*, jbutil::aligned_allocator<float, 128ul>&, std::integral_constant<bool, true>) [363]
[371]    0.0    0.00    0.00       1         float* std::__relocate_a<float*, float*, jbutil::aligned_allocator<float, 128ul> >(float*, float*, float*, jbutil::aligned_allocator<float, 128ul>&) [371]
                0.00    0.00       3/3           float* std::__niter_base<float*>(float*) [251]
                0.00    0.00       1/1           float* std::__relocate_a_1<float*, float*, jbutil::aligned_allocator<float, 128ul> >(float*, float*, float*, jbutil::aligned_allocator<float, 128ul>&) [372]
-----------------------------------------------
                0.00    0.00       1/1           float* std::__relocate_a<float*, float*, jbutil::aligned_allocator<float, 128ul> >(float*, float*, float*, jbutil::aligned_allocator<float, 128ul>&) [371]
[372]    0.0    0.00    0.00       1         float* std::__relocate_a_1<float*, float*, jbutil::aligned_allocator<float, 128ul> >(float*, float*, float*, jbutil::aligned_allocator<float, 128ul>&) [372]
-----------------------------------------------
                0.00    0.00       1/1           std::thread* std::__relocate_a_1<std::thread*, std::thread*, std::allocator<std::thread> >(std::thread*, std::thread*, std::thread*, std::allocator<std::thread>&) [253]
[373]    0.0    0.00    0.00       1         void std::__relocate_object_a<std::thread, std::thread, std::allocator<std::thread> >(std::thread*, std::thread*, std::allocator<std::thread>&) [373]
                0.00    0.00       2/2           void std::allocator_traits<std::allocator<std::thread> >::construct<std::thread, std::thread>(std::allocator<std::thread>&, std::thread*, std::thread&&) [305]
                0.00    0.00       1/1           std::remove_reference<std::thread&>::type&& std::move<std::thread&>(std::thread&) [376]
                0.00    0.00       1/12          std::thread* std::__addressof<std::thread>(std::thread&) [145]
                0.00    0.00       1/1           void std::allocator_traits<std::allocator<std::thread> >::destroy<std::thread>(std::allocator<std::thread>&, std::thread*) [358]
-----------------------------------------------
                0.00    0.00       1/1           void std::thread::_Invoker<std::tuple<void (*)(ResampleParams<float> const&), ResampleParams<float> > >::_M_invoke<0ul, 1ul>(std::_Index_tuple<0ul, 1ul>) [4]
[374]    0.0    0.00    0.00       1         std::tuple_element<0ul, std::tuple<void (*)(ResampleParams<float> const&), ResampleParams<float> > >::type&& std::get<0ul, void (*)(ResampleParams<float> const&), ResampleParams<float> >(std::tuple<void (*)(ResampleParams<float> const&), ResampleParams<float> >&&) [374]
                0.00    0.00       3/6           void (*&&std::forward<void (*)(ResampleParams<float> const&)>(std::remove_reference<void (*)(ResampleParams<float> const&)>::type&))(ResampleParams<float> const&) [186]
                0.00    0.00       2/2           void (*&std::__get_helper<0ul, void (*)(ResampleParams<float> const&), ResampleParams<float> >(std::_Tuple_impl<0ul, void (*)(ResampleParams<float> const&), ResampleParams<float> >&))(ResampleParams<float> const&) [318]
-----------------------------------------------
                0.00    0.00       1/1           void std::thread::_Invoker<std::tuple<void (*)(ResampleParams<float> const&), ResampleParams<float> > >::_M_invoke<0ul, 1ul>(std::_Index_tuple<0ul, 1ul>) [4]
[375]    0.0    0.00    0.00       1         std::tuple_element<1ul, std::tuple<void (*)(ResampleParams<float> const&), ResampleParams<float> > >::type&& std::get<1ul, void (*)(ResampleParams<float> const&), ResampleParams<float> >(std::tuple<void (*)(ResampleParams<float> const&), ResampleParams<float> >&&) [375]
                0.00    0.00       3/6           ResampleParams<float>&& std::forward<ResampleParams<float> >(std::remove_reference<ResampleParams<float> >::type&) [185]
                0.00    0.00       1/1           ResampleParams<float>& std::__get_helper<1ul, ResampleParams<float>>(std::_Tuple_impl<1ul, ResampleParams<float>>&) [370]
-----------------------------------------------
                0.00    0.00       1/1           void std::__relocate_object_a<std::thread, std::thread, std::allocator<std::thread> >(std::thread*, std::thread*, std::allocator<std::thread>&) [373]
[376]    0.0    0.00    0.00       1         std::remove_reference<std::thread&>::type&& std::move<std::thread&>(std::thread&) [376]
-----------------------------------------------
                0.00    0.00       1/1           std::thread::swap(std::thread&) [359]
[377]    0.0    0.00    0.00       1         std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<std::thread::id> >, std::is_move_constructible<std::thread::id>, std::is_move_assignable<std::thread::id> >::value, void>::type std::swap<std::thread::id>(std::thread::id&, std::thread::id&) [377]
                0.00    0.00       5/5           std::remove_reference<std::thread::id&>::type&& std::move<std::thread::id&>(std::thread::id&) [196]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<std::thread*, std::thread>(std::thread*, std::thread*, std::allocator<std::thread>&) [379]
[378]    0.0    0.00    0.00       1         void std::_Destroy<std::thread*>(std::thread*, std::thread*) [378]
                0.00    0.00       1/1           void std::_Destroy_aux<false>::__destroy<std::thread*>(std::thread*, std::thread*) [343]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::thread, std::allocator<std::thread> >::~vector() [17]
[379]    0.0    0.00    0.00       1         void std::_Destroy<std::thread*, std::thread>(std::thread*, std::thread*, std::allocator<std::thread>&) [379]
                0.00    0.00       1/1           void std::_Destroy<std::thread*>(std::thread*, std::thread*) [378]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<float, jbutil::aligned_allocator<float, 128ul> >::~vector() [369]
[380]    0.0    0.00    0.00       1         void std::_Destroy<float*, jbutil::aligned_allocator<float, 128ul> >(float*, float*, jbutil::aligned_allocator<float, 128ul>&) [380]
                0.00    0.00       3/6           float* std::__addressof<float>(float&) [182]
                0.00    0.00       3/3           void std::allocator_traits<jbutil::aligned_allocator<float, 128ul> >::destroy<float>(jbutil::aligned_allocator<float, 128ul>&, float*) [240]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2022 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [324] void precompute_lanczos<float>(jbutil::vector<float, 128ul>&, int, int) [42] std::vector<int, jbutil::aligned_allocator<int, 128ul> >::operator[](unsigned long) const [359] std::thread::swap(std::thread&)
   [1] void resample_image_chunk<float>(ResampleParams<float> const&) [84] std::type_info::operator==(std::type_info const&) const [246] std::thread::_State::_State()
 [325] __static_initialization_and_destruction_0(int, int) [207] std::allocator<jbutil::matrix<int> >::allocator(std::allocator<jbutil::matrix<int> > const&) [4] void std::thread::_Invoker<std::tuple<void (*)(ResampleParams<float> const&), ResampleParams<float> > >::_M_invoke<0ul, 1ul>(std::_Index_tuple<0ul, 1ul>)
  [19] float lanczos<float>(jbutil::vector<float, 128ul> const&, float, int, int) [276] std::allocator<jbutil::matrix<int> >::allocator() [194] std::thread::_Invoker<std::tuple<void (*)(ResampleParams<float> const&), ResampleParams<float> > >::_Invoker<void (&)(ResampleParams<float> const&), ResampleParams<float>&>(void (&)(ResampleParams<float> const&), ResampleParams<float>&)
   [8] void process<float>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, float, int) [177] std::allocator<jbutil::matrix<int> >::~allocator() [360] std::thread::thread(std::thread&&)
   [6] float convolve<float>(jbutil::image<int> const&, float, float, int, float, jbutil::vector<float, 128ul> const&) [208] std::allocator<jbutil::vector<int, 128ul> >::allocator(std::allocator<jbutil::vector<int, 128ul> > const&) [247] std::thread::thread<void (&)(ResampleParams<float> const&), ResampleParams<float>&, void>(void (&)(ResampleParams<float> const&), ResampleParams<float>&)
 [258] jbutil::aligned_allocator<jbutil::matrix<int>, 128ul>::deallocate(jbutil::matrix<int>*, unsigned long) [277] std::allocator<jbutil::vector<int, 128ul> >::allocator() [146] std::thread::~thread()
 [259] jbutil::aligned_allocator<jbutil::matrix<int>, 128ul>::allocate(unsigned long, void const*) [178] std::allocator<jbutil::vector<int, 128ul> >::~allocator() [157] std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_S_max_size(jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> const&)
 [197] jbutil::aligned_allocator<jbutil::matrix<int>, 128ul>::aligned_allocator(jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> const&) [337] std::allocator<std::thread>::allocator() [307] std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_S_relocate(jbutil::matrix<int>*, jbutil::matrix<int>*, jbutil::matrix<int>*, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul>&)
 [260] jbutil::aligned_allocator<jbutil::matrix<int>, 128ul>::aligned_allocator() [338] std::allocator<std::thread>::~allocator() [308] std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_S_do_relocate(jbutil::matrix<int>*, jbutil::matrix<int>*, jbutil::matrix<int>*, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul>&, std::integral_constant<bool, true>)
 [172] jbutil::aligned_allocator<jbutil::matrix<int>, 128ul>::~aligned_allocator() [339] std::allocator<float>::allocator() [69] std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_M_default_append(unsigned long)
 [261] jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul>::deallocate(jbutil::vector<int, 128ul>*, unsigned long) [278] std::allocator<float>::allocator(std::allocator<float> const&) [309] std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_S_check_init_len(unsigned long, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> const&)
 [262] jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul>::allocate(unsigned long, void const*) [230] std::allocator<float>::~allocator() [71] std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_M_default_initialize(unsigned long)
 [263] jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul>::aligned_allocator() [118] std::allocator<int>::allocator(std::allocator<int> const&) [68] std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::resize(unsigned long)
 [198] jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul>::aligned_allocator(jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> const&) [128] std::allocator<int>::allocator() [72] std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::vector(unsigned long, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> const&)
 [173] jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul>::~aligned_allocator() [114] std::allocator<int>::~allocator() [35] std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::~vector()
 [326] jbutil::aligned_allocator<float, 128ul>::deallocate(float*, unsigned long) [279] std::_Head_base<0ul, void (*)(ResampleParams<float> const&), false>::_M_head(std::_Head_base<0ul, void (*)(ResampleParams<float> const&), false>&) [88] std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::operator[](unsigned long)
 [327] jbutil::aligned_allocator<float, 128ul>::allocate(unsigned long, void const*) [209] std::_Head_base<0ul, void (*)(ResampleParams<float> const&), false>::_Head_base(void (* const&)(ResampleParams<float> const&)) [158] std::vector<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::_S_max_size(jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> const&)
 [264] jbutil::aligned_allocator<float, 128ul>::aligned_allocator(jbutil::aligned_allocator<float, 128ul> const&) [189] std::_Head_base<0ul, std::thread::_State*, false>::_M_head(std::_Head_base<0ul, std::thread::_State*, false>&) [310] std::vector<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::_S_relocate(jbutil::vector<int, 128ul>*, jbutil::vector<int, 128ul>*, jbutil::vector<int, 128ul>*, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul>&)
 [328] jbutil::aligned_allocator<float, 128ul>::aligned_allocator() [280] std::_Head_base<0ul, std::thread::_State*, false>::_Head_base() [311] std::vector<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::_S_do_relocate(jbutil::vector<int, 128ul>*, jbutil::vector<int, 128ul>*, jbutil::vector<int, 128ul>*, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul>&, std::integral_constant<bool, true>)
 [224] jbutil::aligned_allocator<float, 128ul>::~aligned_allocator() [340] std::_Head_base<1ul, ResampleParams<float>, false>::_M_head(std::_Head_base<1ul, ResampleParams<float>, false>&) [64] std::vector<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::_M_default_append(unsigned long)
 [123] jbutil::aligned_allocator<int, 128ul>::deallocate(int*, unsigned long) [231] std::_Head_base<1ul, ResampleParams<float>, false>::_Head_base<ResampleParams<float>&>(ResampleParams<float>&) [312] std::vector<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::_S_check_init_len(unsigned long, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> const&)
 [124] jbutil::aligned_allocator<int, 128ul>::allocate(unsigned long, void const*) [281] std::_Head_base<1ul, std::default_delete<std::thread::_State>, true>::_Head_base() [65] std::vector<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::_M_default_initialize(unsigned long)
 [116] jbutil::aligned_allocator<int, 128ul>::aligned_allocator(jbutil::aligned_allocator<int, 128ul> const&) [232] std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::unique_ptr<std::default_delete<std::thread::_State>, void>(std::thread::_State*) [66] std::vector<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::resize(unsigned long)
 [125] jbutil::aligned_allocator<int, 128ul>::aligned_allocator() [210] std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::~unique_ptr() [67] std::vector<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::vector(unsigned long, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> const&)
 [112] jbutil::aligned_allocator<int, 128ul>::~aligned_allocator() [341] std::_Tuple_impl<0ul, void (*)(ResampleParams<float> const&), ResampleParams<float> >::_M_head(std::_Tuple_impl<0ul, void (*)(ResampleParams<float> const&), ResampleParams<float> >&) [36] std::vector<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::~vector()
  [14] jbutil::image<int>::load(std::istream&) [233] std::_Tuple_impl<0ul, void (*)(ResampleParams<float> const&), ResampleParams<float> >::_Tuple_impl<void (&)(ResampleParams<float> const&), ResampleParams<float>&, void>(void (&)(ResampleParams<float> const&), ResampleParams<float>&) [91] std::vector<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::operator[](unsigned long)
  [41] jbutil::image<int>::image(int, int, int, int) [190] std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_M_head(std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >&) [216] std::vector<std::thread, std::allocator<std::thread> >::_S_max_size(std::allocator<std::thread> const&)
  [28] jbutil::image<int>::~image() [282] std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_Tuple_impl() [181] std::vector<std::thread, std::allocator<std::thread> >::_S_relocate(std::thread*, std::thread*, std::thread*, std::allocator<std::thread>&)
  [75] jbutil::image<int>::operator()(int, int, int) [342] std::_Tuple_impl<1ul, ResampleParams<float> >::_M_head(std::_Tuple_impl<1ul, ResampleParams<float> >&) [248] std::thread& std::vector<std::thread, std::allocator<std::thread> >::emplace_back<void (&)(ResampleParams<float> const&), ResampleParams<float>&>(void (&)(ResampleParams<float> const&), ResampleParams<float>&)
  [40] jbutil::matrix<int>::resize(int, int) [234] std::_Tuple_impl<1ul, ResampleParams<float> >::_Tuple_impl<ResampleParams<float>&>(ResampleParams<float>&) [217] std::vector<std::thread, std::allocator<std::thread> >::_S_do_relocate(std::thread*, std::thread*, std::thread*, std::allocator<std::thread>&, std::integral_constant<bool, true>)
  [59] jbutil::matrix<int>::matrix() [283] std::_Tuple_impl<1ul, std::default_delete<std::thread::_State> >::_Tuple_impl() [313] void std::vector<std::thread, std::allocator<std::thread> >::_M_realloc_insert<void (&)(ResampleParams<float> const&), ResampleParams<float>&>(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >, void (&)(ResampleParams<float> const&), ResampleParams<float>&)
  [29] jbutil::matrix<int>::~matrix() [284] std::char_traits<char>::length(char const*) [218] std::vector<std::thread, std::allocator<std::thread> >::end()
  [89] jbutil::matrix<int>::operator()(int, int) [343] void std::_Destroy_aux<false>::__destroy<std::thread*>(std::thread*, std::thread*) [314] std::vector<std::thread, std::allocator<std::thread> >::back()
  [60] jbutil::vector<jbutil::vector<int, 128ul>, 128ul>::vector(unsigned long) [211] std::_Vector_base<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_M_allocate(unsigned long) [315] std::vector<std::thread, std::allocator<std::thread> >::begin()
  [30] jbutil::vector<jbutil::vector<int, 128ul>, 128ul>::~vector() [285] std::_Vector_base<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_Vector_impl::_Vector_impl(jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> const&) [361] std::vector<std::thread, std::allocator<std::thread> >::vector()
  [70] jbutil::vector<jbutil::matrix<int>, 128ul>::vector(unsigned long) [286] std::_Vector_base<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_Vector_impl::~_Vector_impl() [17] std::vector<std::thread, std::allocator<std::thread> >::~vector()
  [31] jbutil::vector<jbutil::matrix<int>, 128ul>::~vector() [212] std::_Vector_base<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_M_deallocate(jbutil::matrix<int>*, unsigned long) [195] std::vector<float, jbutil::aligned_allocator<float, 128ul> >::_S_max_size(jbutil::aligned_allocator<float, 128ul> const&)
  [18] jbutil::vector<jbutil::matrix<int>, 128ul>::operator()(int) [287] std::_Vector_base<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_M_create_storage(unsigned long) [362] std::vector<float, jbutil::aligned_allocator<float, 128ul> >::_S_relocate(float*, float*, float*, jbutil::aligned_allocator<float, 128ul>&)
